"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
20069522,"10/13/2022 07:30:00 PM","11/03/2022","LARCENY THEFT","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","1000 W CARSON ST, TORRANCE, CA 90509","1000 W CARSON ST","TORRANCE","90509","922-01425-8545","8545","01425","NO","CA0190016","CARSON",-118.292,33.831,1
20069952,"10/28/2022 12:45:00 PM","11/03/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1000 W CARSON ST, TORRANCE, CA 90502","1000 W CARSON ST","TORRANCE","90502","922-01429-8545","8545","01429","NO","CA0190016","CARSON",-118.292,33.831,1
20067951,"11/01/2022 11:17:00 AM","11/01/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FISHBURN AVE AND SLAUSON AVE, MAYWOOD, CA 90270","FISHBURN AVE AND SLAUSON AVE","MAYWOOD","90270","922-16413-0250","0250","16413","NO","CA0190002","EAST LOS ANGELES",-118.189,33.987,2
20072318,"11/06/2022 02:46:57 PM","11/06/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor",,,,,"922-13531-0451","0451","13531","NO","CA0190004","NORWALK",,,2
20072035,"11/06/2022 04:30:58 AM","11/06/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","24400 MAGIC MTN PKWY, SANTA CLARITA, CA","24400 MAGIC MTN PKWY","SANTA CLARITA",,"922-15741-0644","0644","15741","NO","CA0190006","SANTA CLARITA VALLEY",-118.561,34.421,1
20070970,"11/04/2022 05:10:00 PM","11/04/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","27100 SIERRA HWY, CANYON COUNTRY, CA","27100 SIERRA HWY","CANYON COUNTRY",,"922-15659-0617","0617","15659","NO","CA0190006","SANTA CLARITA VALLEY",-118.461,34.408,2
20071055,"11/04/2022 07:00:00 PM","11/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","25000 WALNUT ST, NEWHALL, CA","25000 WALNUT ST","NEWHALL",,"922-15668-0625","0625","15668","NO","CA0190006","SANTA CLARITA VALLEY",-118.537,34.389,2
20071163,"11/04/2022 07:30:00 PM","11/04/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","26400 MCBEAN PKWY, VALENCIA, CA 91355","26400 MCBEAN PKWY","VALENCIA","91355","922-15677-0608","0608","15677","NO","CA0190006","SANTA CLARITA VALLEY",-118.559,34.415,1
20072129,"11/06/2022 02:45:00 AM","11/06/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","LONG BEACH BLVD AND KAY ST, COMPTON, CA","LONG BEACH BLVD AND KAY ST","COMPTON",,"922-80155-2823","2823","80155","NO","CA0190042","COMPTON",-118.208,33.904,2
20068146,"11/01/2022 07:05:00 PM","11/01/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","BRADFIELD AVE AND TUCKER ST, COMPTON, CA 90221","BRADFIELD AVE AND TUCKER ST","COMPTON","90221","922-14209-2825","2825","14209","NO","CA0190042","COMPTON",-118.204,33.906,2
20069240,"11/02/2022 09:00:00 PM","11/02/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","103RD ST, LOS ANGELES, CA","103RD ST","LOS ANGELES",,"922-16629-2176","2176","16629","NO","CA01900V3","CENTURY",,,2
20069359,"11/03/2022 01:20:00 AM","11/03/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","11300 FARNDON ST, SOUTH EL MONTE, CA 91733","11300 FARNDON ST","SOUTH EL MONTE","91733","922-12501-0562","0562","12501","NO","CA0190005","TEMPLE",-118.036,34.039,2
20069360,"11/03/2022 01:12:00 AM","11/03/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","27500 SIERRA HWY, CANYON COUNTRY, CA","27500 SIERRA HWY","CANYON COUNTRY",,"922-15581-0631","0631","15581","NO","CA0190006","SANTA CLARITA VALLEY",-118.456,34.414,2
20069400,"11/03/2022 03:15:00 AM","11/03/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","31500 CASTIAC RD, CASTAIC, CA 91384","31500 CASTIAC RD","CASTAIC","91384","922-15584-0675","0675","15584","NO","CA0190006","SANTA CLARITA VALLEY",-118.619,34.492,2
20069845,"11/03/2022 02:43:00 PM","11/03/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","26800 RUETHER AVE, CANYON COUNTRY, CA","26800 RUETHER AVE","CANYON COUNTRY",,"922-15603-0610","0610","15603","NO","CA0190006","SANTA CLARITA VALLEY",-118.499,34.422,2
20070000,"11/03/2022 04:45:00 PM","11/03/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","19200 SOLEDAD CANYON RD, SANTA CLARITA, CA","19200 SOLEDAD CANYON RD","SANTA CLARITA",,"922-15610-0612","0612","15610","NO","CA0190006","SANTA CLARITA VALLEY",-118.47,34.413,2
20070149,"11/03/2022 08:04:29 PM","11/03/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor",,,,,"922-12544-0542","0542","12544","NO","CA0190005","TEMPLE",,,2
20070277,"11/03/2022 11:09:00 PM","11/03/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","SIERRA HWY AND SOLEDAD CANYON RD, CASTAIC, CA","SIERRA HWY AND SOLEDAD CANYON RD","CASTAIC",,"922-15621-0631","0631","15621","NO","CA0190006","SANTA CLARITA VALLEY",-118.455,34.416,2
20070580,"11/04/2022 10:35:00 AM","11/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","LYONS AVE AND DE WOLFE RD, NEWHALL, CA","LYONS AVE AND DE WOLFE RD","NEWHALL",,"922-15636-0629","0629","15636","NO","CA0190006","SANTA CLARITA VALLEY",-118.555,34.378,2
20070603,"11/04/2022 07:50:00 AM","11/04/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","4800 E CESAR CHAVEZ AVE, LOS ANGELES, CA 90022","4800 E CESAR CHAVEZ AVE","LOS ANGELES","90022","922-16571-0282","0282","16571","NO","CA0190002","EAST LOS ANGELES",-118.161,34.04,2
20075673,"11/07/2022 02:10:00 PM","11/10/2022","OFFENSES AGAINST FAMILY","177","FIDUCIARY ELDER/DEPENDENT ADULT ABUSE","38700 LANDON AVE, PALMDALE, CA 93550","38700 LANDON AVE","PALMDALE","93550","022-15219-2608","2608","15219","NO","CA01900W9","PALMDALE",-118.064,34.586,2
20082866,"11/18/2022 08:30:00 PM","11/19/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","600 ROBERTSON BLVD, WEST HOLLYWOOD, CA","600 ROBERTSON BLVD","WEST HOLLYWOOD",,"922-07138-0972","0972","07138","NO","CA0190009","WEST HOLLYWOOD",-118.385,34.083,1
20076140,"11/07/2022 08:40:00 PM","11/10/2022","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","18100 VIA AMOROSA, ROWLAND HEIGHTS, CA 91748","18100 VIA AMOROSA","ROWLAND HEIGHTS","91748","922-08290-2930","2930","08290","NO","CA0190020","WALNUT",-117.908,33.987,2
20082096,"11/18/2022 07:00:00 AM","11/18/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","9900 BEVERLY BLVD, PICO RIVERA, CA","9900 BEVERLY BLVD","PICO RIVERA",,"922-07122-1511","1511","07122","NO","CA0190015","PICO RIVERA",-118.064,34.007,1
20086350,"11/23/2022 05:00:00 AM","11/23/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7200 VANPORT AVE, WHITTIER, CA 90606","7200 VANPORT AVE","WHITTIER","90606","922-07226-1575","1575","07226","NO","CA0190015","PICO RIVERA",-118.065,33.978,1
20084220,"11/21/2022 02:40:30 AM","11/21/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","9400 WHITTIER BLVD, PICO RIVERA, CA 90660","9400 WHITTIER BLVD","PICO RIVERA","90660","922-07177-1514","1514","07177","NO","CA0190015","PICO RIVERA",-118.076,33.997,1
20080448,"11/15/2022 12:00:00 AM","11/16/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","19100 S NORMANDIE AVE, TORRANCE, CA","19100 S NORMANDIE AVE","TORRANCE",,"922-11580-1693","1693","11580","NO","CA0190016","CARSON",-118.298,33.857,1
20083226,"11/19/2022 04:26:00 PM","11/19/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","8200 BIRCHBARK AVE, PICO RIVERA, CA 90660","8200 BIRCHBARK AVE","PICO RIVERA","90660","922-07153-1516","1516","07153","NO","CA0190015","PICO RIVERA",-118.112,33.967,2
20083709,"11/19/2022 02:00:00 PM","11/20/2022","GRAND THEFT AUTO","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","5200 ROSEMEAD BLVD, PICO RIVERA, CA 90660","5200 ROSEMEAD BLVD","PICO RIVERA","90660","922-07167-1514","1514","07167","NO","CA0190015","PICO RIVERA",-118.084,33.997,1
20076168,"11/10/2022 02:18:00 PM","11/10/2022","LARCENY THEFT","385","THEFT, PETTY: Auto Parts And Accessories","19000 SAN JOSE AVE, ROWLAND HEIGHTS, CA 91748","19000 SAN JOSE AVE","ROWLAND HEIGHTS","91748","922-08292-2934","2934","08292","NO","CA0190020","WALNUT",-117.885,33.999,1
20071196,"11/04/2022 10:00:00 PM","11/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","SOLEDAD CANYON RD AND WHITES CANYON RD, SANTA CLARITA, CA","SOLEDAD CANYON RD AND WHITES CANYON RD","SANTA CLARITA",,"922-15681-0612","0612","15681","NO","CA0190006","SANTA CLARITA VALLEY",-118.472,34.415,2
20071711,"11/05/2022 06:17:00 PM","11/05/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","NEWHALL AVE AND WHITNEY CANYON RD, NEWHALL, CA","NEWHALL AVE AND WHITNEY CANYON RD","NEWHALL",,"922-15722-0627","0627","15722","NO","CA0190006","SANTA CLARITA VALLEY",-118.5,34.364,2
20072109,"11/06/2022 09:15:00 AM","11/06/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","MAGIC MOUNTAIN PKWY AND TOURNEY RD, SANTA CLARITA, CA","MAGIC MOUNTAIN PKWY AND TOURNEY RD","SANTA CLARITA",,"922-15749-0621","0621","15749","NO","CA0190006","SANTA CLARITA VALLEY",-118.58,34.424,2
20072335,"11/06/2022 12:16:00 AM","11/06/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","ARCADIA ST AND LYONS AVE, NEWHALL, CA","ARCADIA ST AND LYONS AVE","NEWHALL",,"922-80738-0628","0628","80738","NO","CA0190006","SANTA CLARITA VALLEY",-118.536,34.38,2
20067341,"10/31/2022 11:21:00 PM","11/01/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","HAYTER AVE AND S CANDLEWOOD ST, LAKEWOOD, CA 90712","HAYTER AVE AND S CANDLEWOOD ST","LAKEWOOD","90712","922-21580-1320","1320","21580","NO","CA0190013","LAKEWOOD",-118.146,33.853,2
20067382,"10/31/2022 11:30:00 PM","11/01/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","VIRGINIA AVE AND S ARTESIA BLVD, BELLFLOWER, CA 90706","VIRGINIA AVE AND S ARTESIA BLVD","BELLFLOWER","90706","922-21584-1335","1335","21584","NO","CA0190013","LAKEWOOD",-118.139,33.874,2
20069310,"11/02/2022 11:36:00 PM","11/02/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","10TH ST W AND AVENUE H-8, LANCASTER, CA","10TH ST W AND AVENUE H-8","LANCASTER",,"922-18946-1121","1121","18946","NO","CA0190024","LANCASTER",-118.148,34.71,2
20069338,"11/03/2022 12:15:00 AM","11/03/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","44700 2ND ST E, LANCASTER, CA","44700 2ND ST E","LANCASTER",,"022-18948-1132","1132","18948","NO","CA0190024","LANCASTER",-118.127,34.696,2
20072497,"11/06/2022 01:17:00 PM","11/06/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","44200 SIERRA HWY, LANCASTER, CA","44200 SIERRA HWY","LANCASTER",,"022-19144-1123","1123","19144","NO","CA0190024","LANCASTER",-118.136,34.687,1
20075695,"10/12/2022 11:59:30 AM","11/10/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","5000 SHANNON VIEW RD, ACTON, CA","5000 SHANNON VIEW RD","ACTON",,"922-15221-2646","2646","15221","NO","CA01900W9","PALMDALE",-118.22,34.528,2
20070866,"11/04/2022 02:00:00 PM","11/04/2022","AGGRAVATED ASSAULT","057","ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON","4400 WHITTIER BLVD, LOS ANGELES, CA 90022","4400 WHITTIER BLVD","LOS ANGELES","90022","022-16582-0293","0293","16582","NO","CA0190002","EAST LOS ANGELES",-118.171,34.023,1
20075906,"10/13/2022 10:00:00 PM","11/10/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","3100 EUCLID AVE, LYNWOOD, CA 90262","3100 EUCLID AVE","LYNWOOD","90262","922-17065-2116","2116","17065","NO","CA01900V3","CENTURY",-118.215,33.912,1
20073896,"11/08/2022 12:42:00 PM","11/08/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","RANDOLPH ST AND WILMINGTON AVE, LOS ANGELES, CA","RANDOLPH ST AND WILMINGTON AVE","LOS ANGELES",,"922-16935-2171","2171","16935","NO","CA01900V3","CENTURY",-118.238,33.987,2
20072764,"11/06/2022 10:30:00 PM","11/07/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","600 E CARSON ST, CARSON, CA","600 E CARSON ST","CARSON",,"922-11280-1628","1628","11280","NO","CA0190016","CARSON",-118.265,33.831,1
20069808,"10/31/2022 12:22:30 PM","11/03/2022","VANDALISM","264","VANDALISM: Graffiti/Tagging","28900 HILLCREST PKWY, CASTAIC, CA 91384","28900 HILLCREST PKWY","CASTAIC","91384","922-15602-0665","0665","15602","NO","CA0190006","SANTA CLARITA VALLEY",-118.64,34.472,2
20076305,"11/10/2022 08:34:29 PM","11/10/2022","AGGRAVATED ASSAULT","059","ASSAULT, AGGRAVATED: CHILD ASSAULT","5000 ELIZABETH ST, CUDAHY, CA","5000 ELIZABETH ST","CUDAHY",,"022-16890-0263","0263","16890","NO","CA0190002","EAST LOS ANGELES",-118.177,33.962,1
20075009,"11/09/2022 12:16:00 PM","11/09/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","1500 FLORENCE AVE, LOS ANGELES, CA 90001","1500 FLORENCE AVE","LOS ANGELES","90001","922-17009-2171","2171","17009","NO","CA01900V3","CENTURY",-118.247,33.974,1
20075988,"11/10/2022 12:30:00 PM","11/10/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","5100 WHITTIER BLVD, LOS ANGELES, CA 90022","5100 WHITTIER BLVD","LOS ANGELES","90022","922-16878-0286","0286","16878","NO","CA0190002","EAST LOS ANGELES",-118.158,34.02,1
20072135,"11/06/2022 04:26:00 AM","11/06/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1900 W AVENUE L, LANCASTER, CA","1900 W AVENUE L","LANCASTER",,"922-19121-1192","1192","19121","NO","CA0190024","LANCASTER",-118.164,34.66,1
20069652,"11/03/2022 01:15:00 AM","11/03/2022","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","900 FRASER AVE, LOS ANGELES, CA 90022","900 FRASER AVE","LOS ANGELES","90022","922-16518-0284","0284","16518","NO","CA0190002","EAST LOS ANGELES",-118.161,34.02,2
20075540,"11/09/2022 03:00:00 PM","11/10/2022","FORGERY","103","WORTHLESS DOCUMENTS/FORGERY: Forgery - Checks/Money Orders","1200 CLELA ST, EAST LOS ANGELES, CA","1200 CLELA ST","EAST LOS ANGELES",,"922-16857-0286","0286","16857","NO","CA0190002","EAST LOS ANGELES",-118.162,34.015,2
20070799,"11/04/2022 12:05:00 PM","11/04/2022","VANDALISM","264","VANDALISM: Graffiti/Tagging","28900 HILLCREST PKWY, CASTAIC, CA 91384","28900 HILLCREST PKWY","CASTAIC","91384","922-15647-0665","0665","15647","NO","CA0190006","SANTA CLARITA VALLEY",-118.64,34.472,2
20075279,"11/06/2022 05:33:00 PM","11/09/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","23500 CIVIC CENTER WAY, MALIBU, CA","23500 CIVIC CENTER WAY","MALIBU",,"922-06278-1015","1015","06278","NO","CA0190022","MALIBU/LOST HILLS",-118.693,34.035,2
20071809,"11/05/2022 08:30:00 PM","11/05/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","500 LOS CERRTOS CTR, CERRITOS, CA","500 LOS CERRTOS CTR","CERRITOS",,"922-04424-2311","2311","04424","NO","CA01900R7","CERRITOS",-118.092,33.859,1
20077254,"11/12/2022 03:00:00 AM","11/12/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","12100 WILSON AVE, LYNWOOD, CA 90262","12100 WILSON AVE","LYNWOOD","90262","022-17134-2118","2118","17134","NO","CA01900V3","CENTURY",-118.185,33.91,2
20070727,"11/04/2022 04:57:30 AM","11/04/2022","VANDALISM","263","VANDALISM FELONY","12600 S HALO DR, COMPTON, CA 90221","12600 S HALO DR","COMPTON","90221","922-14383-2826","2826","14383","NO","CA0190042","COMPTON",-118.188,33.906,2
20080881,"11/16/2022 04:53:00 PM","11/16/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","15700 BELLFLOWER BLVD, BELLFLOWER, CA 90706","15700 BELLFLOWER BLVD","BELLFLOWER","90706","922-22657-1337","1337","22657","NO","CA0190013","LAKEWOOD",-118.125,33.89,2
20070524,"10/02/2022 01:52:30 PM","11/04/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","700 N SANTA FE AVE, COMPTON, CA 90221","700 N SANTA FE AVE","COMPTON","90221","922-14365-2822","2822","14365","NO","CA0190042","COMPTON",-118.216,33.9,2
20084485,"11/21/2022 01:24:00 PM","11/21/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","30300 CANWOOD ST, AGOURA HILLS, CA","30300 CANWOOD ST","AGOURA HILLS",,"922-06466-2220","2220","06466","NO","CA0190022","MALIBU/LOST HILLS",-118.783,34.147,2
20082042,"11/18/2022 02:51:26 AM","11/18/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","441 BAUCHET ST AND 5800, LOS ANGELES, CA 90012","441 BAUCHET ST AND 5800","LOS ANGELES","90012","022-03590-5100","5100","03590","NO","CA0190058","MEN'S CENTRAL JAIL",-118.231,34.059,1
20071785,"11/05/2022 08:10:00 PM","11/05/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","158TH ST E AND AVENUE O, LANCASTER, CA","158TH ST E AND AVENUE O","LANCASTER",,"922-19095-1197","1197","19095","NO","CA0190024","LANCASTER",-117.849,34.616,2
20071106,"11/04/2022 04:55:00 PM","11/04/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","11700 S ALAMEDA ST, LYNWOOD, CA 90262","11700 S ALAMEDA ST","LYNWOOD","90262","922-02114-5700","5700","02114","NO","CA0190053","CRDF",-118.226,33.927,2
20069805,"01/02/2022 11:00:00 PM","11/03/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","SIERRA HWY AND AVENUE L-4, LANCASTER, CA","SIERRA HWY AND AVENUE L-4","LANCASTER",,"922-18983-1124","1124","18983","NO","CA0190024","LANCASTER",-118.129,34.656,1
20077780,"11/13/2022 01:16:09 AM","11/13/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","441 BAUCHET ST AND 5300, LOS ANGELES, CA 90012","441 BAUCHET ST AND 5300","LOS ANGELES","90012","922-03536-5100","5100","03536","NO","CA0190058","MEN'S CENTRAL JAIL",-118.231,34.059,2
20077009,"11/11/2022 06:35:00 PM","11/11/2022","SEX OFFENSES MISDEMEANORS","139","SEX MISDEMEANORS: All Other Sex Misdemeanors","13900 TAHITI WAY, MARINA DEL REY, CA 90292","13900 TAHITI WAY","MARINA DEL REY","90292","022-02462-2760","2760","02462","NO","CA0190065","MARINA DEL REY",-118.454,33.973,2
20074996,"11/09/2022 12:29:56 PM","11/09/2022","WEAPON LAWS","155","WEAPON LAWS: FIREARM W/NARCOTICS: Felony","4600 PARK MIRASOL, CALABASAS, CA 91302","4600 PARK MIRASOL","CALABASAS","91302","922-01329-3622","3622","01329","NO","CA0190036","NARCOTICS BUREAU",-118.638,34.153,2
20080236,"11/16/2022 12:17:00 AM","11/16/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","SANTA CRUZ AND WESTERN AVE, SAN PEDRO, CA","SANTA CRUZ AND WESTERN AVE","SAN PEDRO",,"922-03911-1746","1746","03911","NO","CA0190017","LOMITA",-118.309,33.744,2
20079453,"11/15/2022 02:56:00 AM","11/15/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","33300 SANTIAGO RD, ACTON, CA 93510","33300 SANTIAGO RD","ACTON","93510","922-15445-2646","2646","15445","NO","CA01900W9","PALMDALE",-118.162,34.49,1
20076876,"11/11/2022 04:00:19 PM","11/11/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","58TH PL AND LA TIJERA BLVD, LOS ANGELES, CA","58TH PL AND LA TIJERA BLVD","LOS ANGELES",,"922-02459-2766","2766","02459","NO","CA0190065","MARINA DEL REY",-118.364,33.986,2
20072950,"11/07/2022 11:22:00 AM","11/07/2022","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","1800 W AVENUE I, LANCASTER, CA","1800 W AVENUE I","LANCASTER",,"922-19175-1121","1121","19175","NO","CA0190024","LANCASTER",-118.163,34.703,2
20079416,"11/15/2022 05:49:00 AM","11/15/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","SAN GABRIEL AVE AND GRAVES AVE, ROSEMEAD, CA 91770","SAN GABRIEL AVE AND GRAVES AVE","ROSEMEAD","91770","922-12999-0532","0532","12999","NO","CA0190005","TEMPLE",-118.09,34.053,2
20077565,"11/11/2022 05:16:00 PM","11/12/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","3100 SAN GABRIEL BLVD, ROSEMEAD, CA 91770","3100 SAN GABRIEL BLVD","ROSEMEAD","91770","922-12897-0532","0532","12897","NO","CA0190005","TEMPLE",-118.09,34.065,2
20073242,"11/07/2022 02:00:00 AM","11/07/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","6300 ROSEMEAD BLVD, PICO RIVERA, CA 90660","6300 ROSEMEAD BLVD","PICO RIVERA","90660","022-06915-1513","1513","06915","NO","CA0190015","PICO RIVERA",-118.092,33.988,2
20067551,"11/01/2022 09:06:00 AM","11/01/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","12100 GERTRUDE DR, LYNWOOD, CA 90262","12100 GERTRUDE DR","LYNWOOD","90262","922-16523-2117","2117","16523","NO","CA01900V3","CENTURY",-118.2,33.914,1
20075658,"11/10/2022 07:41:00 AM","11/10/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","FIRST ST AND RESERVOIR ST, POMONA, CA","FIRST ST AND RESERVOIR ST","POMONA",,"922-00824-6123","6123","00824","NO","CA01900V6","METROLINK BUREAU",-117.732,34.059,2
20077379,"11/11/2022 07:58:00 PM","11/12/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","2700 CARSON ST, LAKEWOOD, CA 90712","2700 CARSON ST","LAKEWOOD","90712","922-22399-1323","1323","22399","NO","CA0190013","LAKEWOOD",-118.159,33.832,2
20072255,"11/06/2022 05:30:00 AM","11/06/2022","LARCENY THEFT","343","VEHICLE BURGLARY: Attempt Truck/Cargo Van Burglary","6000 PEACE AVE, LAKEWOOD, CA 90712","6000 PEACE AVE","LAKEWOOD","90712","922-21963-1322","1322","21963","NO","CA0190013","LAKEWOOD",-118.13,33.864,1
20072281,"11/05/2022 11:00:00 PM","11/06/2022","GRAND THEFT AUTO","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","17900 BELLFLOWER BLVD, BELLFLOWER, CA 90706","17900 BELLFLOWER BLVD","BELLFLOWER","90706","922-21964-1335","1335","21964","NO","CA0190013","LAKEWOOD",-118.125,33.869,1
20070309,"11/03/2022 07:00:00 PM","11/04/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","29600 WESTERN AVE, RANCHO PALOS VERDES, CA","29600 WESTERN AVE","RANCHO PALOS VERDES",,"922-03774-1746","1746","03774","NO","CA0190017","LOMITA",-118.309,33.748,1
20072287,"10/28/2022 03:00:00 AM","11/06/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","6400 ALONDRA BLVD, PARAMOUNT, CA 90723","6400 ALONDRA BLVD","PARAMOUNT","90723","922-21965-1366","1366","21965","NO","CA0190013","LAKEWOOD",-118.185,33.887,1
20072292,"11/06/2022 12:45:00 PM","11/06/2022","ROBBERY","047","ROBBERY, STRONG-ARM: Other","BELLFLOWER BLVD AND RAMONA ST, BELLFLOWER, CA 90706","BELLFLOWER BLVD AND RAMONA ST","BELLFLOWER","90706","922-21968-1336","1336","21968","NO","CA0190013","LAKEWOOD",-118.125,33.872,1
